abstract,articleID,articleWordCount,byline,documentType,headline,keywords,multimedia,newDesk,printPage,pubDate,sectionName,snippet,source,typeOfMaterial,webURL
,58f7ee667c459f24986db083,708,By THOMAS FULLER,article,"Berkeley, a Free Speech Bastion, Cancels a Speech by Coulter Over Safety Concerns","['University of California, Berkeley', 'Coulter, Ann', 'Freedom of Speech and Expression', 'Social Media', 'Conservatism (US Politics)', 'Colleges and Universities']",3,National,11,2017-04-19 23:11:39,Unknown,"The university, which has a legacy and reputation as a promoter and bastion of free speech, said it was “unable to find a safe and suitable venue” for the speech by the conservative author.",The New York Times,News,https://www.nytimes.com/2017/04/19/us/berkeley-ann-coulter-speech-canceled.html
,58f7fa0f7c459f24986db098,155,By JOHN BELO,article,The Sanitation Worker’s Plight,"['Waste Materials and Disposal', 'Rats', 'Upper West Side (Manhattan, NY)']",0,Metro,20,2017-04-20 00:00:02,Unknown,"The next time you get frustrated idling behind a garbage truck, consider what the people picking up your trash have to contend with.",The New York Times,News,https://www.nytimes.com/2017/04/19/nyregion/metropolitan-diary-the-sanitation-workers-plight.html
,58f8095a7c459f24986db0ae,916,By TYLER KEPNER,article,"For Teams and Players, a Revolving Door of Discipline","['Baseball', 'Steroids', 'Tests (Drug Use)', 'New York Mets', 'Pittsburgh Pirates', 'Marte, Starling (1988- )', 'Familia, Jeurys', 'Syndergaard, Noah']",3,Sports,13,2017-04-20 01:05:25,Baseball,"Marte, an All-Star outfielder, started serving an 80-game punishment for steroid use the same week that Familia, a closer, is due back from 15-game domestic violence penalty.",The New York Times,News,https://www.nytimes.com/2017/04/19/sports/baseball/pirates-starling-marte-mets-jeurys-familia.html
,58f80ce97c459f24986db0b5,618,By THE EDITORIAL BOARD,article,The Plan to Sabotage Obamacare,"['Patient Protection and Affordable Care Act (2010)', 'Health Insurance and Managed Care', 'Trump, Donald J', 'Republican Party', 'United States Politics and Government']",3,Editorial,22,2017-04-20 01:20:36,Unknown,A cynical ploy to force Democrats to negotiate would endanger the health of millions of Americans.,The New York Times,Editorial,https://www.nytimes.com/2017/04/19/opinion/donald-trump-threatens-to-sabotage-obamacare.html
,58f811907c459f24986db0c0,1750,"By SCOTT SHANE, MARK MAZZETTI and ADAM GOLDMAN",article,Ex-Trump Aide’s Russia Trip Sent F.B.I. Digging,"['Page, Carter', 'Russia', 'Espionage and Intelligence Services', 'Federal Bureau of Investigation', 'Cyberwarfare and Defense', 'Trump, Donald J', 'Presidential Election of 2016', 'United States Politics and Government']",3,National,1,2017-04-20 01:40:23,Politics,The visit by Carter Page last July was a significant trigger for the F.B.I. investigation into connections between Russia and President Trump’s campaign.,The New York Times,News,https://www.nytimes.com/2017/04/19/us/politics/carter-page-russia-trump.html
,58f816277c459f24986db0c7,739,By DEB AMLEN,article,Anticipating the Afterlife,['Crossword Puzzles'],3,Games,0,2017-04-20 02:00:03,Unknown,Jeffrey Wechsler returns to make us laugh.,The New York Times,News,https://www.nytimes.com/2017/04/19/crosswords/anticipating-the-afterlife-twain-micronesia-malamud.html
,58f816287c459f24986db0c8,1031,By ALEXIS SOLOSKI,article,"My, What Sharp Teeth","['Theater', 'The Little Foxes (Play)', 'Linney, Laura', 'Nixon, Cynthia', 'Sullivan, Daniel J', 'Manhattan Theater Club', 'Hellman, Lillian']",3,Culture,1,2017-04-20 02:00:05,Unknown,This nimble revival of Lillian Hellman’s 1939 drama features Ms. Linney and Ms. Nixon in alternating roles of Southern womanhood.,The New York Times,Review,https://www.nytimes.com/2017/04/19/theater/little-foxes-review-cynthia-nixon-laura-linney.html
,58f82b427c459f24986db0e2,1122,By SCOTT TOBIAS,article,"‘Fargo’ Season 3 Premiere: Brothers, Who Art Thou?","['Television', 'Fargo (TV Program)']",3,Culture,0,2017-04-20 03:30:02,Television,Has there ever been a more sustained and elaborate act of fan fiction?,The New York Times,Review,https://www.nytimes.com/2017/04/19/arts/television/fargo-season-3-premiere-the-law-of-vacant-places-recap.html
,58f861797c459f24986db14a,827,By GAIL COLLINS,article,Paging the Trump Armada,"['United States Defense and Military Forces', 'United States International Relations', 'Trump, Donald J', 'North Korea']",3,OpEd,23,2017-04-20 07:21:24,Unknown,It’s not easy to misplace a flotilla.,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/20/opinion/paging-the-trump-armada.html
,58f861787c459f24986db146,798,By CHARLES M. BLOW,article,A Fake and a Fraud,"['Polls and Public Opinion', 'Trump, Donald J', 'United States Politics and Government']",3,OpEd,0,2017-04-20 07:21:24,Unknown,Trump’s philosophy as president might best be described as clan over country.,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/20/opinion/a-fake-and-a-fraud.html
,58f861797c459f24986db149,840,By NICHOLAS KRISTOF,article,The North Korea-Trump Nightmare,"['United States Defense and Military Forces', 'United States Politics and Government', 'Missiles and Missile Defense Systems', 'Embargoes and Sanctions', 'Nuclear Weapons', 'Korean War', 'United States International Relations', 'Kim Jong-un', 'Trump, Donald J', 'North Korea', 'Far East, South and Southeast Asia and Pacific Areas']",3,OpEd,23,2017-04-20 07:21:25,Unknown,It’s scary to consider what a frustrated president could do.,The New York Times,Op-Ed,https://www.nytimes.com/2017/04/20/opinion/the-north-korea-trump-nightmare.html
,58f8617e7c459f24986db14b,824,By TIM WU,article,How to Stop Drug Price Gouging,"['Drugs (Pharmaceuticals)', 'Prices (Fares, Fees and Rates)', 'Food and Drug Administration', 'Mylan Inc', 'Shkreli, Martin (1983- )']",3,OpEd,23,2017-04-20 07:21:25,Unknown,"The Trump administration could lower the cost of prescription medications by simply allowing the sale of cheap, safe imported drugs.",The New York Times,Op-Ed,https://www.nytimes.com/2017/04/20/opinion/how-to-stop-drug-price-gouging.html
,58f86a8c7c459f24986db15c,93,By CAROLINE CROSSON GILPIN,article,Wristwatches,['Watches and Clocks'],3,Learning,0,2017-04-20 08:00:02,Unknown,"Would wearing a wristwatch mark you as an adult, in your mind or in others’?",The New York Times,News,https://www.nytimes.com/2017/04/20/learning/wristwatches.html
"Eugene Richards will have his first retrospective exhibit at the George Eastman Museum in Rochester, spanning over 45 years of work.",58f86b2b7c459f24986db160,2566,By JAMES ESTRIN,blogpost,Unknown,"['Photography', 'Richards, Eugene']",3,Unknown,0,2017-04-20 08:00:03,Unknown,"Eugene Richards will have his first retrospective exhibit at the George Eastman Museum in Rochester, spanning over 45 years of work.",The New York Times,Blog,https://lens.blogs.nytimes.com/2017/04/20/eugene-richards-a-life-in-photography/
,58f878987c459f24986db172,803,By ERIC SPITZNAGEL,article,Michigan ,"['Michigan', 'Chicago (Ill)']",3,Magazine,24,2017-04-20 09:00:04,Unknown,"Michiganders know the state gets a bad rap, but we remain captivated by its peculiar charms.",The New York Times,News,https://www.nytimes.com/2017/04/20/magazine/letter-of-recommendation-michigan.html
,58f8789b7c459f24986db177,806,By SAM SIFTON,article,The Art of Uncooking,"['Chickens', 'Recipes', 'Oliver, Jamie', 'Tuscany (Italy)']",3,Magazine,32,2017-04-20 09:00:04,Unknown,The story behind one of the chef’s most memorable dishes.,The New York Times,News,https://www.nytimes.com/2017/04/20/magazine/the-secrets-of-jamie-olivers-chicken-in-milk.html
,58f8789a7c459f24986db176,688,By CAROLINE CROSSON GILPIN,article,What Would You Write in a Letter to the Editor?,"['Letters', 'Newspapers', 'New York Times', 'Feyer, Thomas']",3,Learning,0,2017-04-20 09:00:04,Unknown,How is writing a letter to the editor of a newspaper a strong act of citizenship?,The New York Times,News,https://www.nytimes.com/2017/04/20/learning/what-would-you-write-in-a-letter-to-the-editor.html
,58f8789a7c459f24986db175,4748,By MARYN MCKENNA,article,Air Sickness,"['Mosquitoes', 'Zika Virus', 'West Nile Virus', 'Global Warming', 'Viruses']",3,Magazine,42,2017-04-20 09:00:05,Unknown,Climate change is altering the environment in ways that increase the potential for viruses like Zika.,The New York Times,News,https://www.nytimes.com/2017/04/20/magazine/why-the-menace-of-mosquitoes-will-only-get-worse.html
,58f878b17c459f24986db17c,1259,By GLENN THRUSH and MARK LANDLER,article,"Bold, Unpredictable Approach to Foreign Policy Lifts Trump, but Has Perils","['United States Politics and Government', 'United States International Relations', 'Syria', 'China', 'North Korea', 'United States Defense and Military Forces', 'Trump, Donald J', 'Xi Jinping']",3,Foreign,12,2017-04-20 09:00:29,Politics,"President Trump’s improvisational approach has helped his fortunes, but if he backs off from a threat, he could weaken the nation’s standing.",The New York Times,News,https://www.nytimes.com/2017/04/20/us/politics/trump-foreign-policy.html
,58f878c17c459f24986db180,1223,By JARED WHITLOCK,article,Surf’s Up When The Sun Goes Down,"['Surfing', 'Sharks', 'San Diego (Calif)']",68,Sports,9,2017-04-20 09:00:44,Unknown,"Why paddle out under the stars? To get away from the crowds, mainly.",The New York Times,News,https://www.nytimes.com/2017/04/20/sports/its-a-nice-night-for-surfing.html
,58f878d67c459f24986db181,4078,By SAMANTH SUBRAMANIAN,article,Up and Out,"['Oceans and Seas', 'Ports', 'Singapore']",3,Magazine,46,2017-04-20 09:00:55,Unknown,The island off the southern tip of Malaysia reveals the future of building in an epoch of dwindling territory.,The New York Times,News,https://www.nytimes.com/2017/04/20/magazine/how-singapore-is-creating-more-land-for-itself.html
,58f87fad7c459f24986db192,1135,By CLAIRE CAIN MILLER,article,"How Good Child Care Helps Mothers, and the Men They Raise","['Child Care', 'Parenting', 'Research', 'United States']",3,Upshot,0,2017-04-20 09:30:16,Unknown,"Government spending on high-quality day care in early years delivers an economic boon that lasts three generations, research finds.",The New York Times,News,https://www.nytimes.com/2017/04/20/upshot/how-child-care-enriches-mothers-and-especially-the-sons-they-raise.html
,58f886a87c459f24986db19d,1111,By JILL WERMAN HARRIS,article,When to Tell Daughters About a Genetic Breast Cancer Risk,"['Genetics and Heredity', 'Breast Cancer', 'Women and Girls', 'Teenagers and Adolescence', 'Mastectomy', 'Cancer', 'Tests (Medical)', 'Psychology and Psychologists', 'Families and Family Life']",3,Well,0,2017-04-20 10:00:03,Family,Some experts recommend telling minors about genetic risk so they have time to come to terms with it.,The New York Times,News,https://www.nytimes.com/2017/04/20/well/family/when-to-tell-daughters-about-a-genetic-breast-cancer-risk.html
,58f8886b7c459f24986db1a5,1153,By JONATHAN WOLFE and ALEXANDRA S. LEVINE,article,Unknown,['New York City'],3,Metro,0,2017-04-20 10:07:25,Unknown,"Thursday: Examining complaints to 311, the Big City Book Club, and a prompt for poets.",The New York Times,briefing,https://www.nytimes.com/2017/04/20/nyregion/new-york-today-complaints-of-dirty-streets.html
,58f8915a7c459f24986db1bb,2392,By CASEY MICHAEL HENRY,article,Text to Text | Guy de Maupassant’s ‘The Necklace’ and ‘Guerrilla Fashion: The Story of Supreme’,"['Reading and Writing Skills (Education)', 'Fashion and Apparel', 'Shopping and Retail', 'Social Media', 'Supreme (Retailer)', 'de Maupassant, Guy (1850-93)']",3,Learning,0,2017-04-20 10:45:38,Lesson Plans,What are the costs of social aspiration in the pursuit of unobtainable luxury?,The New York Times,News,https://www.nytimes.com/2017/04/20/learning/lesson-plans/text-to-text-guy-de-maupassants-the-necklace-and-guerrilla-fashion-the-story-of-supreme.html
,58f894d77c459f24986db1c6,631,By NATE COHN and TONI MONKOVIC,article,Ossoff and a Different Democratic Plan for Every District,"['Elections, House of Representatives', 'Ossoff, Jon', 'Democratic Party', 'Republican Party', 'Georgia']",3,Upshot,0,2017-04-20 11:00:30,Unknown,The party may be torn between newly energized progressives and the sort of technocrats they need to flip currently Republican House seats.,The New York Times,News,https://www.nytimes.com/2017/04/20/upshot/ossoff-and-a-different-democratic-plan-for-every-district.html
,58f8c7e87c459f24986db254,468,By DAVID W. DUNLAP,article,Rudyard Kipling on the Front Page: Battle Cries and an Elegy,"['Poetry and Poets', 'World War I (1914-18)', 'New York Times', 'Kipling, Rudyard']",3,Insider,0,2017-04-20 14:38:28,Unknown,"The Times placed several of the poet’s works on Page 1 during World War I, including the haunting “My Boy Jack.”",The New York Times,News,https://www.nytimes.com/2017/04/20/insider/rudyard-kipling-on-the-front-page-battle-cries-and-an-elegy.html
,58f8d0f57c459f24986db26f,754,"By MIKKAEL A. SEKERES, M.D",article,Sometimes It’s Better Not to Know,"['Bone Marrow', 'Doctors', 'Cancer']",3,Well,0,2017-04-20 15:17:03,Live,My 97-year-old patient told me he didn’t know if he was looking forward to being 98.,The New York Times,News,https://www.nytimes.com/2017/04/20/well/live/sometimes-its-better-not-to-know.html
,58f8da837c459f24986db28c,850,By AURELIEN BREEDEN,article,The French Election: Why It Matters,"['vis-multimedia', 'Elections', 'France']",3,Foreign,6,2017-04-20 15:57:47,Europe,"After recent electoral upheavals, including the victory of Donald J. Trump and the vote for “Brexit,” the world is waiting to see which way the French will lean.",The New York Times,News,https://www.nytimes.com/2017/04/20/world/europe/france-election.html
,58f8e2607c459f24986db2ae,767,By LIGAYA MISHAN,article,A Nation Vibrant in Food and Drink,"['Restaurants', 'Corona (Queens, NY)', 'La Roja de Todos (Queens, NY, Restaurant)']",3,Dining,5,2017-04-20 16:31:22,Unknown,"Vania Isler, the owner’s daughter, steers the unfamiliar toward dishes “you can find only here,” like pastel de choclo, a casserole topped with a charred crust of corn and basil.",The New York Times,Review,https://www.nytimes.com/2017/04/20/dining/la-roja-de-todos-review-chilean-food-corona-queens.html
,58f8e6b37c459f24986db2bf,455,By JEANNETTE CATSOULIS,article,"A Love Triangle, Near the Front Lines","['Movies', 'The Promise (Movie)', 'George, Terry', 'Bale, Christian', 'Isaac, Oscar', 'Le Bon, Charlotte']",3,Weekend,15,2017-04-20 16:49:46,Unknown,"Oscar Isaac, Christian Bale and Charlotte Le Bon star in this wartime romance with a heavy subject (genocide) but a corny plot.",The New York Times,Review,https://www.nytimes.com/2017/04/20/movies/the-promise-review-oscar-isaac.html
,58f90a967c459f24986db346,1117,By SARITA JAMES,article,Take Your Baby to Work,"['Workplace Environment', 'Family Leaves']",3,OpEd,8,2017-04-20 19:22:55,Sunday Review,"For four months, my infant came to investor meetings and networking events. It wasn’t as crazy as I’d thought.",The New York Times,Op-Ed,https://www.nytimes.com/2017/04/20/opinion/sunday/take-your-baby-to-work.html
,58f90f367c459f24986db35a,1388,By MATT FLEGENHEIMER and REED ABELSON,article,Busy Congress Is First Hurdle For Health Bill,"['Health Insurance and Managed Care', 'Law and Legislation', 'Republican Party', 'Trump, Donald J', 'United States Politics and Government', 'House of Representatives', 'Senate', 'Patient Protection and Affordable Care Act (2010)', 'Federal Budget (US)']",3,National,1,2017-04-20 19:42:40,Politics,The measure faces an uncertain fate as Congress also must deal with a far more urgent deadline: a looming government shutdown if a new funding measure is not approved.,The New York Times,News,https://www.nytimes.com/2017/04/20/us/politics/affordable-care-act-house-republicans-trump.html
